alpha,beta,gamma,delta,minlines,dataset,ss
1,2.7,0.45,0.5,1,fr079_0_500_raw.log
1,2.7,0.45,0.5,2,fr079_0_500_raw.log
1,2.7,0.45,0.5,3,fr079_0_500_raw.log
1,2.7,0.45,0.5,4,fr079_0_500_raw.log
1,2.7,0.45,0.5,5,fr079_0_500_raw.log
1,2.7,0.45,0.5,6,fr079_0_500_raw.log
1,2.7,0.45,0.5,7,fr079_0_500_raw.log
1,2.7,0.45,0.5,8,fr079_0_500_raw.log
1,2.7,0.45,0.5,9,fr079_0_500_raw.log
1,2.7,0.45,0.5,10,fr079_0_500_raw.log
